"log_wage_homo","log_wage_hetero","education","experience","experience_sq","north","northeast","south","centerwest","male","white","log_wage_predito_hetero","log_wage_predito_homo"
8.69540702822824,7.26350524067262,12,1,1,0,0,0,0,0,0,8.31546693667338,8.41253517849784
7.86252260297319,8.69865379946853,7,40,1600,0,0,0,0,0,0,8.44432923523225,8.29087371582782
7.39868968787055,8.21593179412617,4,7,49,0,0,0,0,1,1,7.9395757417894,7.99841780598853
9.42905309213832,10.3203255705221,13,25,625,0,1,0,0,1,0,9.10742197568175,9.10594213889377
8.67238475349195,8.2508624174335,12,28,784,0,0,0,0,0,0,8.9620453541811,8.9277459078625
8.35181917266482,8.66131719381232,7,26,676,0,0,0,0,0,0,8.27379921992521,8.26731579409251
8.70429661286705,8.60626703992816,6,27,729,0,0,1,0,1,1,8.73632632001656,8.70591480930757
7.79454809021855,8.81185865491731,8,28,784,1,0,0,0,0,0,8.39635225035326,8.24670688704519
9.30161612099877,9.55503936079536,10,24,576,0,0,0,0,1,1,9.12337084043075,9.08175581784998
9.33961343250632,9.6133677680811,12,16,256,1,0,0,0,0,0,8.69122898039072,8.61899195082732
8.9470930525312,8.8121627997598,14,21,441,0,0,1,0,0,0,9.18854162355464,9.23289166400052
8.25302436797171,8.9416559691478,7,20,400,0,1,0,0,1,1,8.46897610659406,8.46970152725582
9.08620923148002,8.20998196359115,11,8,64,1,0,0,0,1,0,8.60268501371811,8.5672739266972
9.18861186453748,10.8094120402174,14,19,361,0,0,0,0,1,0,9.30754487240851,9.33940331793478
7.04588879709015,8.07660222896866,6,2,4,0,1,0,0,0,0,7.37624498918087,7.49243460669126
9.06792686949689,9.08155605074165,9,11,121,0,0,1,0,0,1,8.5457086130409,8.60688501554636
7.27836471009513,8.2325956693194,4,3,9,0,1,0,0,1,1,7.63568205529478,7.70987705772016
9.03012930208708,7.85415509854554,11,7,49,0,0,0,0,1,0,8.61497669497202,8.70602460032641
7.05078190685138,8.84822813207886,7,8,64,0,0,0,0,0,0,7.87136848233203,7.96616428033493
7.98029873860268,8.63514766523827,6,37,1369,1,0,0,0,1,0,8.49334589278873,8.25667466674332
7.94583018395823,7.15866657279152,7,3,9,0,0,0,1,0,1,8.10015227241507,8.06955356621547
9.23130131826472,8.86132226496668,11,13,169,0,1,0,0,0,1,8.58824501146462,8.61701564319292
7.72987827058265,8.34276439161015,4,11,121,0,0,0,0,1,0,7.80600563372635,7.89895277342962
8.66189368786091,8.36246606045665,8,15,225,0,0,0,0,1,1,8.67396532495388,8.69402971461628
7.44453289730047,7.39041899245429,6,0,0,0,1,0,0,0,1,7.55452962364317,7.62536091855657
7.63970816187784,8.26630212710171,6,9,81,0,1,0,0,0,1,7.82729884430299,7.88174243998252
7.81901726062022,8.2802106770995,11,4,16,0,1,0,0,0,1,8.33837302340103,8.39449196642206
8.8580333130521,7.72333363917643,11,26,676,0,0,1,0,0,0,8.88590545121287,8.89851150361192
8.26594233049296,8.39870774594938,9,17,289,0,0,1,0,1,0,8.69495451903631,8.77661699282795
8.47092630772439,8.67845599762781,11,27,729,0,1,0,0,1,1,9.12153922523259,9.06064644969561
8.4176921817376,9.81184362080635,7,22,484,0,0,0,1,1,1,8.82632716762613,8.71675077080428
8.22072339183906,8.0144997761079,4,30,900,0,0,0,0,1,0,8.18849735764001,8.15429196379696
8.93870079965512,7.83407722923967,14,9,81,0,1,0,0,1,0,8.88095622301427,8.96740765407476
8.12258116363709,8.72321405903605,9,3,9,0,0,0,0,1,0,8.23251708165896,8.33564674957581
8.85405902050041,8.13591676352649,8,11,121,0,1,0,0,1,1,8.39042473410034,8.43558482826355
9.27438625752199,9.44638552223464,10,17,289,0,0,0,0,1,0,8.73910058038098,8.79120003146941
9.27161666369046,9.58947431941645,12,5,25,0,0,0,0,1,1,8.93087213034863,8.97751161867253
8.91915286555037,8.67461928867991,11,20,400,0,0,0,0,0,1,8.93090696393221,8.91389625244445
9.32573148093918,8.29802075688762,13,8,64,0,0,0,1,1,0,9.03966701880162,9.03463898118901
9.15558057052592,8.5032564752714,10,19,361,0,0,1,0,0,1,8.86599372498488,8.88493381336195
8.95656336820731,9.07817454408048,8,11,121,0,1,0,0,1,0,8.14707247759771,8.2391013751762
8.68966945768451,9.21914899974515,8,27,729,0,0,0,0,0,1,8.66471687288549,8.60075092745902
9.01747417399054,7.48315166751477,12,6,36,0,0,1,0,1,0,8.80429592797342,8.92314721660503
8.00923055259471,8.33460484881472,7,14,196,0,0,0,0,1,1,8.51876751763083,8.54579208611875
8.08059885334898,6.96817913148719,6,9,81,0,0,0,1,1,0,8.14867736334566,8.15527358673833
9.6006507718481,9.85749339947317,11,18,324,0,0,0,0,1,1,9.13574254149031,9.1330996259997
8.97327004529034,8.58623203544642,12,23,529,0,1,0,0,1,0,8.94036147009902,8.95649204954329
7.93374868854615,7.55733264583775,4,21,441,0,1,0,0,0,1,7.84834990737634,7.84677051299329
8.55483537470847,8.95089272492741,12,9,81,0,0,0,0,1,1,9.04574255269848,9.08205400467987
8.18963686821858,8.55783007154081,10,24,576,0,1,0,0,0,1,8.69242988319405,8.65637875094568
8.27844779150446,9.03467928562329,9,20,400,0,1,0,0,0,0,8.24111880014215,8.28262690331064
8.79079394564616,8.06548570826079,13,16,256,1,0,0,0,0,0,8.82247943891718,8.7481477004595
8.47925085083776,8.74132388261613,15,7,49,0,1,0,0,0,0,8.70903757184117,8.7972705319508
8.43579667974871,9.25238002010353,5,23,529,0,0,1,0,1,1,8.5359999043327,8.53993236297824
9.30526738901484,8.19535382264935,13,0,0,0,0,0,0,1,1,8.90422379056512,8.95482823288609
8.55457881299073,7.52632265553698,7,0,0,0,0,1,0,0,1,7.95681946958593,8.04556377596157
8.49934193110279,8.88582110139673,10,10,100,0,0,0,0,1,0,8.56701689913341,8.65104340961786
7.75270491627423,7.14375466432854,11,1,1,0,1,0,0,0,0,8.00028148791242,8.10690503208355
8.55205610802107,7.38083651055424,10,18,324,0,0,0,0,0,0,8.514133859459,8.55855775315799
7.83985258089091,9.19892137780194,4,31,961,0,1,0,0,1,0,8.01833316838154,7.98185151492238
8.18353620348148,8.22954781463597,8,10,100,0,1,0,0,1,1,8.36393324834862,8.41274096665873
9.97459566882687,8.96782320638841,15,12,144,1,0,0,0,1,0,9.23492485930841,9.17715336301488
8.39738193800908,8.65186048229852,10,23,529,0,1,0,0,1,0,8.67786055304609,8.69818055027894
7.25952054911689,8.13639735230405,7,0,0,0,1,0,0,1,0,7.6894337926692,7.80693588522358
7.38237498438386,8.84016921728876,7,0,0,0,0,0,1,0,0,7.7601526342101,7.77914514482236
9.10001713685152,8.65609534844247,13,33,1089,1,0,0,0,1,0,9.36846451486796,9.16155804486594
8.38535548556323,8.1625959554677,11,10,100,0,1,0,0,0,0,8.26732640042318,8.35482209234573
7.94075184946558,8.01949698942547,6,13,169,0,0,1,0,0,1,8.20303210624859,8.26228400280487
8.85091696217157,8.48695840839132,10,28,784,0,0,0,0,0,1,8.9428966936308,8.8659178616855
9.73109817558319,9.67632513165401,12,23,529,0,0,0,0,1,1,9.36764871683616,9.32944989941275
8.88432910893578,9.78600425507569,16,0,0,1,0,0,0,0,1,9.01027792942034,8.92897678937181
7.93414006291865,7.81971126657766,6,27,729,0,1,0,0,0,1,8.21828096559806,8.16596503141255
8.32491902848861,8.77027524110439,8,10,100,0,0,0,0,1,1,8.54786823858312,8.58921536344085
9.23279778219235,8.06618877078268,13,7,49,0,0,0,0,0,1,8.87382390152538,8.91191688255592
8.18487192666216,8.32982134053304,8,0,0,0,0,1,0,0,1,8.08806992811239,8.17471952559374
9.08218297849541,7.78420918465591,15,0,0,0,0,1,0,0,0,8.76347088129501,8.88232631993162
8.77812821313647,7.14946200973328,13,16,256,0,1,0,0,1,0,8.92624168540686,8.98499199608819
7.93800186430539,7.27314762612546,4,23,529,0,0,0,0,0,0,7.8272868251196,7.85081777914582
7.44078810341412,7.41314164210589,11,0,0,1,0,0,0,0,1,8.35402563678801,8.28319804121094
7.50085062457308,7.69707671397682,5,0,0,0,0,0,0,0,0,7.36386189884857,7.47619611261916
7.83449161694594,7.695693429973,4,24,576,0,0,0,0,0,0,7.84550986576712,7.86143519684741
8.61833027908089,9.31935256205087,10,18,324,0,1,0,0,0,1,8.57355112572714,8.57856680946322
8.09481743429149,8.11676844406225,10,20,400,0,1,0,0,0,0,8.37236925866861,8.41178265294282
8.69591732327214,8.61741484754562,9,6,36,0,0,1,0,1,0,8.41054455239403,8.5356799677085
9.10918090369118,7.60542992587879,14,10,100,0,0,0,0,1,0,9.09201873323927,9.16766640814656
8.64084516144307,8.42534293884219,11,1,1,0,0,0,0,1,1,8.67457470165176,8.72876555207519
8.72524391835026,8.56176160557083,7,20,400,0,0,1,0,1,0,8.49666323750771,8.56426518194131
9.3359431479893,8.54538342143361,10,11,121,0,0,0,0,0,1,8.58985467438557,8.62146805418783
7.92351805974091,7.19434653238201,8,7,49,0,0,0,0,0,0,7.97421935239042,8.0696546813077
8.20990336944701,7.80900132201047,9,22,484,0,0,0,0,0,0,8.46468004286561,8.48503861392025
8.55639930765763,7.11162430950878,5,9,81,0,0,1,0,1,1,8.21409374019502,8.29253646824536
8.78182582945939,8.90727122974955,9,23,529,0,0,0,0,1,1,8.97389734125676,8.94198265051623
9.43688447249671,10.2616823533064,10,12,144,0,0,0,1,1,1,8.99650591120931,8.93691162316881
8.55467476418525,8.83555667635706,7,17,289,0,1,0,0,1,0,8.16141421456709,8.22725838579077
9.3787205594889,8.54363470546927,10,18,324,0,0,0,0,1,1,9.00449208296385,9.00394387636752
8.31365943106648,9.41244641042062,7,22,484,0,1,0,0,1,0,8.26525010258039,8.29915538799597
8.3069473897612,8.85569732133906,7,11,121,0,0,1,0,0,1,8.28320769598797,8.34857351628202
8.41026610916465,8.27768771807322,9,25,625,0,1,0,0,0,1,8.57876643107633,8.53689992333023
8.87276726301872,9.20757342647986,11,20,400,1,0,0,0,1,0,8.8938694047098,8.80189944719068
9.19704530268143,6.7090976456619,9,35,1225,0,0,0,0,1,1,9.1505955692673,9.00731894773423
8.19739566951168,8.39308826901756,10,3,9,1,0,0,0,0,0,8.07607030346124,8.05148380679718
8.86288914413758,8.43975947360454,13,11,121,0,0,1,0,0,0,8.82735819064412,8.92702456098772
8.70920044534395,7.90967603513189,9,20,400,1,0,0,0,1,1,8.87472074415951,8.74007140101367
8.84056647288563,8.34026859356125,9,12,144,0,0,1,0,1,0,8.5752177750534,8.68120759850116
8.7087278908522,8.72061662096155,11,25,625,0,0,1,0,1,0,9.11596044604511,9.13867774740225
7.54262918665303,7.51439247446243,5,11,121,1,0,0,0,0,0,7.64955885552863,7.614789830651
8.47959245731109,7.39845506012689,11,12,144,0,0,0,0,0,0,8.50360832792233,8.57604371665261
8.56084629968897,8.18012249714393,8,13,169,0,0,0,0,1,1,8.62543459312193,8.6549254612007
8.15382100084184,8.58580820549892,6,14,196,0,0,0,0,1,0,8.14416480260173,8.22015288339923
7.01577751096841,7.75272311053156,4,16,256,0,1,0,0,0,0,7.49798159166648,7.57368757927643
8.04549765497194,7.44564151416172,7,2,4,1,0,0,0,0,1,7.89409142472249,7.83013218390428
8.33072957636604,8.25208025349407,5,11,121,0,0,0,0,1,0,7.93725609225281,8.0281085230618
8.46237542734853,8.00862407705924,5,26,676,0,1,0,0,1,0,8.07436927963999,8.08143256816823
9.15558514671027,10.333516870634,15,31,961,0,0,0,0,0,0,9.39901723540495,9.33013648753623
7.89270674917496,7.91062524153606,5,18,324,0,1,0,0,1,0,7.92095254359439,7.98520727833719
8.53798250828391,9.46721469897113,13,0,0,0,0,0,0,0,0,8.41386556706028,8.50944210967656
8.92895197706932,7.36429128226457,11,29,841,0,0,0,0,0,0,8.84583776510823,8.80450509750759
8.13102266428448,8.53386203564477,6,26,676,0,0,0,0,1,0,8.38955472840095,8.38706271458252
8.73179586086274,8.18168921641701,7,15,225,0,0,0,0,1,1,8.54271486642741,8.56487396498411
8.29666411575917,8.15579099065785,8,19,361,1,0,0,0,0,1,8.47569714102818,8.34763358081827
9.25502701254583,9.41556902833001,10,26,676,0,0,0,0,1,0,8.91455656250681,8.90368571311122
8.29509707304315,8.63688206574463,8,24,576,0,1,0,0,0,1,8.42992896614112,8.39806725168133
9.14876087572219,9.08554423186534,12,26,676,0,0,1,0,1,0,9.26416187674154,9.27656992336628
7.56400494380208,7.81862900667631,8,1,1,0,0,0,1,0,1,8.16760717737876,8.13703316599533
7.85986567349206,7.81047923835117,4,2,4,0,0,0,0,1,1,7.78803728586728,7.85598362741856
8.15091309890203,8.98810795052256,9,12,144,0,0,0,0,1,1,8.73146563437424,8.76311834059779
7.94642730920192,7.66158834532712,4,6,36,0,1,0,0,1,0,7.48325287234541,7.5988541117748
10.2209531442494,9.79395271387557,13,24,576,0,0,0,0,1,1,9.51712221601015,9.46922306674651
9.03211931349763,7.32111507088494,7,22,484,0,0,0,0,1,0,8.44918509281489,8.47562978477808
8.03376170198104,8.35338027983344,6,14,196,0,0,0,1,0,1,8.27430091041077,8.21237119930324
8.59759757424034,7.91801006564457,7,8,64,0,0,0,0,1,1,8.36172670583687,8.41155040354446
8.77281844465437,9.23162818449168,12,0,0,0,0,1,0,1,0,8.61672547271782,8.74376174115728
7.9716851690066,7.60003436805741,4,9,81,0,0,0,0,1,1,7.99573888448676,8.04880800762248
7.5932823127828,7.56451271531986,10,0,0,0,0,0,0,0,0,8.02011419148089,8.12197486078004
8.11736831251899,8.65418934161811,6,8,64,0,0,1,0,0,1,8.07057467749,8.14806469478081
8.20437261641397,8.38900597407223,9,12,144,0,1,0,0,0,0,8.0571724206349,8.14125782060614
8.68698428836684,7.67753808624141,12,15,225,0,0,0,0,0,1,8.95196119205753,8.96175004302279
8.48007434529727,9.18382588430186,11,20,400,0,0,0,0,0,1,8.93090696393221,8.91389625244445
9.02766662224468,8.76873615561759,15,27,729,0,0,0,0,0,1,9.58347008257074,9.50484117488424
9.06444967440501,8.35801159042817,10,18,324,0,0,0,0,0,0,8.514133859459,8.55855775315799
7.02495736759162,8.47156811590803,7,0,0,0,0,0,0,0,0,7.62636281590149,7.73450761188351
9.10972009658784,10.0500994336092,17,7,49,0,1,0,0,1,1,9.46189671239894,9.50096815442468
8.69405352450521,7.11768730936464,8,23,529,0,0,1,0,0,0,8.43939305640725,8.48201348866523
8.88989404258044,8.37573447575721,12,13,169,0,0,0,1,1,1,9.28422624553639,9.21618599266825
8.94626975902327,9.34752761861982,13,10,100,0,0,1,0,0,1,9.04421896139504,9.10066415247025
8.63142462578886,9.41099920830236,11,25,625,0,1,0,0,1,1,9.08827331513146,9.04411409271676
9.02051511961762,9.58836277101338,14,14,196,0,0,0,0,1,1,9.43752072731608,9.44988233354397
8.41860841339629,9.06956188596673,9,25,625,0,0,0,0,1,0,8.76635513181039,8.76579353714719
7.53833067128298,7.95226355381146,5,12,144,0,0,0,0,1,0,7.96311154376575,8.05001188898175
8.38161324156318,8.22210237145205,8,22,484,0,0,0,0,0,0,8.33342958433915,8.35588286428807
7.89981855923106,7.77669270646429,8,11,121,0,0,0,0,0,0,8.08400150083,8.16667310183614
9.75192184610435,8.43712722001306,11,20,400,0,1,0,0,0,1,8.74697197369771,8.73742185566234
8.82010183327264,7.64280702247409,6,19,361,0,1,0,0,1,1,8.31695847046494,8.32616637718261
8.32671769912356,8.3677332204089,12,14,196,0,0,1,0,0,0,8.77176598394011,8.8607574220608
7.98453484512707,8.04329016779021,5,28,784,0,0,0,0,0,0,8.04329214449584,8.02365566043728
9.26132851182054,8.88854229217244,16,15,225,0,1,0,0,0,1,9.29302803592889,9.30189864476937
9.0299610645083,9.36962879427282,15,19,361,0,0,1,0,0,1,9.52224601761721,9.53071256152282
8.71156468882955,7.96743538631031,8,25,625,0,0,0,0,1,0,8.63510467328393,8.63663778751501
8.32730890076985,9.00687473331051,10,19,361,0,0,0,1,0,1,8.91267914611169,8.81499863531009
8.67084390412121,9.23057348617318,8,12,144,0,0,0,0,1,1,8.60021517584778,8.63396259096561
7.54152530457,6.67729809484511,5,0,0,0,0,0,0,0,0,7.36386189884857,7.47619611261916
7.76004025427042,8.18314274974589,4,26,676,0,1,0,0,0,1,7.93946511061396,7.89985760150121
9.22728372555568,7.774004955117,9,0,0,0,0,1,0,1,1,8.46632635364106,8.5527779453481
8.77675375193941,8.29892433700517,9,21,441,0,0,0,0,0,0,8.44518493374052,8.47254020484893
8.94028635684897,7.84485042680778,15,3,9,0,1,0,0,1,0,8.83608484258325,8.93410685058674
8.80534956736049,7.85965210766461,4,14,196,0,0,0,0,1,1,8.12501614205144,8.15832483722222
7.95745677119165,6.89213269044058,7,14,196,0,1,0,0,1,0,8.09148027089369,8.17283423624928
8.44720773067918,9.16882380800678,13,0,0,0,0,0,0,0,0,8.41386556706028,8.50944210967656
9.01313882713259,9.35925329037155,11,8,64,0,0,0,0,1,0,8.64337628344009,8.73168994898582
8.00029297439409,8.67859099655847,10,2,4,0,1,0,0,0,1,8.14459907978937,8.2055410583073
8.2519996087889,7.4836890771156,7,4,16,0,0,0,0,1,0,8.00095989002924,8.10676258171032
8.38752723979588,7.5063527251871,10,13,169,0,0,0,1,1,0,8.77837307198082,8.76139104031656
8.77722382609543,8.47367330544244,9,10,100,0,0,0,0,0,0,8.18876047360475,8.2729849898635
8.56993796671459,8.4161993628807,10,22,484,0,0,0,0,0,0,8.59593050139208,8.61419436355242
7.65138233439254,7.06559236253425,7,5,25,0,1,0,0,0,0,7.60032662397696,7.70987235052001
9.79553836023917,8.97561284432776,14,7,49,0,0,0,1,1,0,9.14251788886002,9.13812938216178
8.98524275256911,8.16798153489067,13,15,225,0,0,0,0,0,0,8.83985939408136,8.89442233956762
8.94004125750529,8.96979198117176,14,0,0,0,1,0,0,0,0,8.36118103535225,8.46212346252662
8.52585404211532,6.97888048335607,8,13,169,0,1,0,0,1,0,8.19814734638479,8.28196761133124
7.91445110651512,8.45291651514521,8,13,169,0,0,1,0,0,0,8.22218076679888,8.32411204898188
8.26241278247372,8.14985150304361,8,5,25,0,0,0,1,0,0,8.04930189104653,8.06014002987315
8.58735022653568,8.06204782784051,14,9,81,0,1,0,0,0,1,8.8773025125147,8.91498843703992
7.97528171580503,7.34463955491715,8,0,0,0,0,0,1,0,0,7.89140309273656,7.90830089445454
8.14938516667633,8.09436921979868,10,7,49,0,1,0,0,0,0,8.05278527920885,8.15149178378993
8.45973921397082,9.11828362785058,11,11,121,0,0,0,0,1,0,8.7247588434116,8.80304302085485
9.04733294467814,9.13047977736054,12,10,100,0,0,0,0,1,0,8.82951781618634,8.90935490888221
8.79418858360866,7.63127329573744,9,8,64,0,1,0,0,1,1,8.4402926326553,8.49338750602669
9.56677187141072,10.2353480191756,18,0,0,0,0,1,0,0,1,9.40057451337704,9.46627702191549
8.64571059504596,8.234452180157,6,16,256,0,0,0,0,1,1,8.43477572245875,8.45385959853242
7.61647195031212,7.60566626364804,5,3,9,0,0,0,0,1,0,7.7075152475531,7.81902375104711
8.59596261679858,8.74356495086661,10,13,169,0,1,0,0,0,1,8.45699455293815,8.48785989356075
9.60351332466376,9.64670238789461,16,15,225,0,0,0,1,1,0,9.61440655497156,9.57542979152518
9.21296496658186,9.14160070194148,10,19,361,0,0,0,0,0,1,8.77888932780309,8.77036110237124
8.46001593498718,8.59761705335603,10,14,196,0,1,0,0,0,0,8.23822567947088,8.31139881502362
8.75967605473915,8.74837313470541,13,9,81,0,0,0,0,1,0,8.9336407547223,9.0147263012247
8.26192990522592,8.61457813425602,9,5,25,0,0,0,0,1,1,8.53712075476923,8.59004436977601
8.9104520995078,8.78612659515946,10,25,625,0,0,0,0,0,1,8.89395187983729,8.84253006974452
9.05347767317918,10.0186774970406,14,16,256,0,0,1,0,0,0,9.08152556434742,9.156292183371
8.19796260890652,8.1420357865441,10,4,16,0,1,0,0,1,1,8.45412853187677,8.51423888691207
7.43953118590395,8.04820128539899,7,0,0,0,1,0,0,1,0,7.6894337926692,7.80693588522358
8.91130726472336,9.33754595627255,11,20,400,0,0,0,0,1,1,9.17791293093441,9.16279892256664
7.96419678420696,7.64023676126961,6,18,324,0,1,0,0,1,0,8.05220300212085,8.11436302796936
7.64756729528139,7.68905447951631,4,26,676,0,1,0,0,0,0,7.69611285411132,7.70337414841387
8.89020674675962,9.0418603154552,9,26,676,0,0,0,0,0,0,8.53630013697814,8.52562729335686
8.61117228548671,7.56067368048303,6,38,1444,0,1,0,0,1,1,8.60277299008339,8.43855022345066
9.03682763166458,8.92704558407829,12,2,4,0,1,0,0,1,1,8.6541059638445,8.71275522769383
8.24220816714812,9.35271988376238,9,3,9,0,0,1,0,0,1,8.31596776834119,8.39780024353168
8.06891975933859,8.75913050705718,7,0,0,1,0,0,0,0,1,7.82902380268215,7.76657504268224
9.13927435277062,9.16219776606806,15,9,81,0,0,0,1,0,0,9.08292552308163,9.06877266330572
8.78838210894269,9.44667985724572,9,23,529,0,0,0,0,0,1,8.72689137425456,8.69307998039404
9.52101953063136,8.16637541711644,14,19,361,0,1,0,0,1,1,9.36696213867665,9.35941237424001
8.21559997148486,9.53737275738365,9,25,625,1,0,0,0,0,0,8.47865789508621,8.35247484473638
7.98739517754535,8.30728664746693,8,1,1,0,0,0,0,1,1,8.28082332607236,8.34129830317867
8.30041217833097,9.20303572904017,11,15,225,0,1,0,0,1,0,8.64042945379613,8.70853911364334
8.97601055925464,9.6153659232283,13,20,400,0,1,0,0,1,0,9.01312660125021,9.04815257196153
10.1751085307458,10.7259224493354,18,17,289,0,1,0,0,1,1,9.84852151486084,9.84445508483203
8.59977816266584,8.75704350406893,6,27,729,0,1,0,0,1,0,8.22193467609763,8.21838424844739
8.45667924837252,6.77539240642451,9,7,49,0,0,0,0,1,0,8.35247577791909,8.44771310106206
9.7183276138088,10.0773721653243,13,21,441,0,0,0,1,1,1,9.59433480965983,9.47918685952601
8.57414796657013,9.29548547525275,11,17,289,0,0,0,1,1,0,9.00414085721605,8.96499331404043
8.42659174354882,8.44206869629298,9,19,361,0,1,0,0,0,1,8.46370387904212,8.46473095595695
7.08312598702646,7.05379981450729,5,0,0,0,0,0,0,0,0,7.36386189884857,7.47619611261916
9.10939619649265,8.93947736344933,9,23,529,0,0,0,0,1,1,8.97389734125676,8.94198265051623
9.11428954970902,8.21075821240101,9,22,484,0,0,0,0,1,0,8.71168600986782,8.73394128404243
8.67196844168198,8.74297361786871,9,16,256,0,0,0,1,1,1,8.96231691634674,8.8859643803678
8.85957976969276,9.24342579621117,15,12,144,0,0,0,0,0,0,9.02861016202819,9.09266671518131
8.7880908437857,8.65962044959189,8,31,961,0,0,1,0,1,1,9.05772664640633,8.98600507431125
7.96124635690459,7.34677298616919,4,13,169,0,1,0,0,1,0,7.67314551227893,7.76534461280254
8.87202993189691,9.2398102559418,11,19,361,0,0,0,0,0,1,8.91013978632955,8.89951685200341
8.37136679812237,8.64612365879286,9,9,81,1,0,0,0,1,1,8.61129990739711,8.53017073349473
8.69135464502017,8.26513974326896,9,13,169,0,0,1,0,1,0,8.60043719232755,8.70217046873624
8.51137053311994,8.56220509432933,12,0,0,0,1,0,0,0,1,8.34203237480196,8.40029541634961
7.52333164774826,7.34043321158312,4,5,25,0,0,0,0,0,0,7.39051023863207,7.4988794984056
9.13814434477363,8.08281649057314,8,27,729,0,0,0,0,1,1,8.91172283988769,8.84965359758121
7.98259934957048,8.17610328418391,9,12,144,0,1,0,0,0,0,8.0571724206349,8.14125782060614
9.25461075484121,7.97150206955109,12,2,4,0,0,0,0,1,0,8.59468869757636,8.69274617138861
8.61915573168162,8.1255021338073,9,0,0,0,0,1,0,0,0,7.97596813013622,8.10739182213857
8.92373941740625,8.70714324571751,6,19,361,0,0,0,0,0,0,8.01053523719459,8.0572546507552
8.90282412317691,8.79858993832638,11,5,25,0,0,0,0,1,0,8.55626941531952,8.65187241595301
8.62255373736133,8.96335919072822,10,41,1681,0,0,1,0,0,0,8.93259546658163,8.78754266677395
8.77694953401767,8.18286238380333,10,27,729,0,0,0,0,0,1,8.92721778993842,8.85906242672337
8.53438225155143,9.96601242371318,14,26,676,1,0,0,0,0,1,9.39521341639113,9.20347347231646
8.8740405003619,9.36862554381714,8,16,256,0,0,0,0,1,1,8.69727663951167,8.71217109779677
7.70738690967563,8.45910914851486,5,4,16,0,1,0,0,0,1,7.55087027224224,7.61955746862901
8.48115816697967,8.394688785683,5,18,324,0,0,0,0,1,0,8.10488753382889,8.1616816751193
8.60203046812856,8.61081975165725,6,21,441,0,1,0,0,1,1,8.35785679143147,8.35398468237982
7.62884142780946,7.19491918348253,5,14,196,0,0,0,0,1,0,8.01291434407526,8.09099713376705
8.37823120997097,7.6551607860187,9,7,49,1,0,0,0,1,0,8.31178450819711,8.28329707877345
9.86477875138467,8.77065263211231,16,31,961,0,0,0,0,1,0,9.77727366093361,9.70819490729059
8.73685500160404,8.13541052853972,9,19,361,0,1,0,0,1,1,8.71070984604433,8.71363362607913
8.83371033241534,7.67306215034476,12,11,121,0,0,0,0,0,0,8.60900333493586,8.68329610036483
8.27019864833106,8.68717077054427,6,16,256,0,0,1,0,1,1,8.52188011964054,8.56843230952314
8.6557895243055,8.8019253484034,9,22,484,0,0,0,0,1,1,8.95503826637046,8.93042473712978
9.56332163727888,8.75149993357312,11,26,676,0,0,0,0,1,1,9.28915927753591,9.22932491583074
8.29483183307451,7.89845084387341,8,0,0,0,0,0,0,1,0,8.00461924143016,8.11256603163787
8.42972353428583,8.79477362446851,12,1,1,0,0,0,0,0,1,8.55881919317602,8.60901863158518
9.60501581403808,9.29882425124172,12,20,400,0,0,0,0,1,1,9.30916338946088,9.29195467219881
8.25562745901809,8.62268952879525,7,21,441,0,0,1,0,1,0,8.51679438087159,8.57770408669748
8.12265543158005,7.66475838827249,7,6,36,0,0,0,0,0,0,7.8139332711571,7.91389308733126
9.51200537190774,10.5074893680596,18,19,361,0,0,1,0,0,1,9.9159973931966,9.91817981041934
8.43480372751869,8.08236805905264,9,0,0,0,1,0,0,1,1,8.19528696622477,8.26173083757527
8.42063137820557,8.7083100900845,10,10,100,0,0,1,0,0,0,8.407115329313,8.51671345048638
8.58181084870569,9.14252098673368,9,25,625,0,0,0,0,0,1,8.76270142131082,8.71337432011234
8.79523943189055,9.02293444061983,8,16,256,0,0,0,0,1,0,8.45392438300904,8.51568764470943
8.45224798539785,8.22021208011942,6,23,529,0,0,0,1,0,1,8.46692981698377,8.35025026443637
7.58643250597801,7.70920535443628,6,5,25,0,0,0,0,0,0,7.65301115568499,7.75719099766995
9.27379572971318,8.75561389102711,13,16,256,0,0,1,0,0,0,8.95027510582095,9.02713643373883
7.83806429589127,7.79302622514114,6,0,0,0,0,0,0,0,1,7.73846461387767,7.80183531533868
8.74979433595144,9.92973630363711,12,15,225,1,0,0,0,1,0,8.91492363283512,8.84975323776902
9.09479846510653,8.59764169206264,14,5,25,0,1,0,0,1,1,9.00943805716706,9.05934872115476
8.79846281483973,8.90074668383554,14,0,0,0,0,0,1,1,0,8.92591181089756,8.93213806236977
7.90345212350195,8.34379078605792,9,6,36,0,0,0,1,0,0,8.21022400651863,8.21684211953446
7.86970059132919,9.56485423457448,8,35,1225,0,1,0,0,1,1,8.83541012050633,8.70168880131994
8.0017053337662,7.06981736252471,6,10,100,0,1,0,0,0,0,7.61107410779085,7.70904334418486
8.52127630202675,8.81652960129135,9,10,100,0,1,0,0,1,1,8.49518370687509,8.54189671629091
8.42180591392581,7.67833404390504,9,10,100,0,0,0,0,1,0,8.43576644060695,8.52188765998568
8.97269081088412,7.15181693964027,10,8,64,0,0,0,0,1,0,8.51212582491362,8.60253419935364
8.37784297370253,6.63454385808448,7,7,49,0,1,0,0,0,0,7.65903390362946,7.76402453489341
